lat;lon;ele;time;temperature;distance;velocity;acceleration;incline;forward_force;power;soc;battery_temp;dissipated_power;motor_current;drag_force;rolling_resistance;incline_force;motor_torque;motor_rpm
47.583114;12.170826;494.888597;0.000000;28.699681;0.000000;7.652288;0.055998;-0.011832;17.273586;132.182453;1.000000;28.699681;0.000000;0.000000;18.155544;3.923725;-9.285496;0.000000;213.105765
47.582910;12.170766;494.888597;2.478000;28.854153;23.125851;7.573604;0.053083;-0.012675;15.997975;121.162329;1.000000;28.699681;0.000000;0.000000;17.775003;3.923685;-9.947336;0.000000;210.914534
47.582820;12.170733;494.888597;3.613000;28.699147;33.434931;7.510966;0.059117;-0.013342;15.673884;117.726019;1.000000;28.700557;0.000000;0.000000;17.491178;3.923651;-10.470339;0.000000;209.170153
47.582361;12.170592;494.888597;8.993000;29.926139;85.557556;7.482959;0.062372;-0.013840;15.342576;114.807865;1.000000;28.700519;0.000000;0.000000;17.290690;3.923624;-10.861533;0.000000;208.390176
47.582040;12.170486;494.421468;12.593000;28.993251;122.125864;7.811450;0.065328;-0.014268;16.854300;131.656528;1.000000;28.722580;0.000000;0.000000;18.901321;3.923601;-11.196841;0.000000;217.538218
47.581810;12.170483;493.881502;16.155000;28.471145;147.701687;8.118886;0.060462;-0.014638;17.728175;143.933035;1.000000;28.727401;0.000000;0.000000;20.455069;3.923580;-11.487439;0.000000;226.099886
47.581595;12.170488;493.376709;19.506000;29.411272;171.611537;9.178970;0.052756;-0.014962;22.468108;206.234098;1.000000;28.723108;0.000000;0.000000;26.065781;3.923561;-11.741711;0.000000;255.621790
47.581237;12.170422;492.529800;25.011000;28.389578;211.725946;9.329600;0.048491;-0.015248;22.859048;213.265781;1.000000;28.742049;0.000000;0.000000;27.022279;3.923544;-11.966068;0.000000;259.816620
47.580869;12.170301;491.644894;29.026000;29.104432;253.640069;9.457412;0.040778;-0.015502;22.725313;214.922652;1.000000;28.734973;0.000000;0.000000;27.705009;3.923529;-12.165495;0.000000;263.376014
47.580779;12.170241;491.413231;30.034000;28.020165;264.612964;9.557225;0.034519;-0.015729;22.736652;217.299307;1.000000;28.736836;0.000000;0.000000;28.395537;3.923515;-12.343931;0.000000;266.155665
47.580629;12.170168;491.042604;31.690000;28.335907;282.167962;9.596860;0.030162;-0.015483;22.789139;218.704171;1.000000;28.730901;0.000000;0.000000;28.602830;3.923530;-12.150220;0.000000;267.259440
47.580395;12.170073;490.484815;34.179000;29.098431;309.145643;9.909226;0.022637;-0.015876;23.695837;234.807399;1.000000;28.725986;0.000000;0.000000;30.420206;3.923506;-12.458852;0.000000;275.958403
47.580167;12.169957;489.953426;36.766000;29.369233;335.949580;10.171632;0.015112;-0.016269;24.390936;248.095627;1.000000;28.730803;0.000000;0.000000;32.026002;3.923481;-12.767484;0.000000;283.266059
47.580023;12.169826;489.580981;38.524000;29.085684;354.736181;10.354019;0.015615;-0.016662;25.313956;262.101174;1.000000;28.736415;0.000000;0.000000;33.217427;3.923455;-13.076113;0.000000;288.345278
47.579631;12.169254;488.368449;44.319000;28.942176;415.897834;10.309644;0.013916;-0.017056;24.605689;253.675903;1.000000;28.746535;0.000000;0.000000;32.953752;3.923429;-13.384740;0.000000;287.109511
47.579506;12.169070;487.980124;46.220000;28.849448;435.485443;10.190194;-0.010185;-0.016810;22.122349;225.431027;1.000000;28.748395;0.000000;0.000000;32.205937;3.923446;-13.192209;0.000000;283.782977
47.579304;12.168673;487.240657;50.042000;28.260739;472.785112;10.114726;-0.015291;-0.016148;21.823069;220.734354;1.000000;28.750326;0.000000;0.000000;31.795466;3.923488;-12.672624;0.000000;281.681288
47.579258;12.168570;487.056965;51.059000;28.640078;482.050766;10.022851;-0.051305;-0.015486;18.847990;188.910597;1.000000;28.747836;0.000000;0.000000;31.181921;3.923529;-12.153032;0.000000;279.122704
47.579216;12.168437;486.838588;52.161000;28.769681;493.065960;9.936733;-0.053853;-0.014700;18.715432;185.970251;1.000000;28.747243;0.000000;0.000000;30.636029;3.923576;-11.535910;0.000000;276.724438
47.579127;12.168083;486.532753;55.085000;29.528561;521.403331;9.782889;-0.056280;-0.013813;18.202693;178.074928;1.000000;28.747571;0.000000;0.000000;29.621373;3.923626;-10.839921;0.000000;272.440095
47.579093;12.167903;486.422459;56.509000;29.171809;535.424265;9.568569;-0.061656;-0.012926;17.218776;164.759057;1.000000;28.753131;0.000000;0.000000;28.371538;3.923672;-10.143927;0.000000;266.471588
47.579058;12.167721;486.310791;57.940000;28.118480;549.619808;9.307751;-0.061912;-0.012039;16.462974;153.233266;1.000000;28.756127;0.000000;0.000000;26.940148;3.923716;-9.447923;0.000000;259.208154
47.578968;12.167271;486.033844;61.646000;29.162042;584.826187;9.140517;-0.063068;-0.011174;16.001256;146.259753;1.000000;28.744311;0.000000;0.000000;25.891945;3.923755;-8.769024;0.000000;254.550921
47.578868;12.166762;485.721029;65.993000;28.807459;624.592150;8.970155;-0.066458;-0.010351;15.449670;138.585944;1.000000;28.753391;0.000000;0.000000;24.966004;3.923790;-8.123497;0.000000;249.806576
47.578851;12.166682;485.671538;66.741000;28.661539;630.883589;8.677859;-0.070660;-0.009066;14.533405;126.118843;1.000000;28.753593;0.000000;0.000000;23.376893;3.923839;-7.114548;0.000000;241.666522
47.578701;12.166032;485.266181;73.437000;29.305838;682.413739;8.572068;-0.065531;-0.007757;15.356988;131.641148;1.000000;28.750511;0.000000;0.000000;22.762911;3.923882;-6.087313;0.000000;238.720389
47.578693;12.165998;485.244934;73.771000;29.515500;685.114751;8.437151;-0.083256;-0.006448;14.240159;120.146376;1.000000;28.751438;0.000000;0.000000;22.036793;3.923918;-5.060072;0.000000;234.963136
47.578585;12.165584;485.065786;78.266000;29.465640;718.409901;8.331085;-0.128032;-0.005139;11.138768;92.798024;1.000000;28.768611;0.000000;0.000000;21.490216;3.923948;-4.032817;0.000000;232.009345
47.578380;12.164984;484.895735;85.399000;28.580391;768.859295;8.211989;-0.138287;-0.003830;10.797308;88.667374;1.000000;28.793470;0.000000;0.000000;20.941872;3.923971;-3.005558;0.000000;228.692677
47.578083;12.164278;484.685366;92.628000;28.845394;831.270099;8.150468;-0.148074;-0.002521;10.711442;87.303273;1.000000;28.785768;0.000000;0.000000;20.611691;3.923988;-1.978291;0.000000;226.979412
47.577964;12.163999;484.601906;95.542000;29.165632;856.030333;8.205308;-0.146167;-0.001441;11.967497;98.196999;1.000000;28.786637;0.000000;0.000000;20.868070;3.923996;-1.131244;0.000000;228.506609
47.577882;12.163822;484.547617;97.360000;29.487773;872.136644;8.391444;-0.141332;0.000108;14.504568;121.714268;1.000000;28.790082;0.000000;0.000000;21.802497;3.924000;0.084654;0.000000;233.690251
47.577749;12.163536;484.459787;100.496000;28.760413;898.193260;8.496910;-0.139730;0.001657;16.454252;139.810301;1.000000;28.801022;0.000000;0.000000;22.408074;3.923995;1.300552;0.000000;236.627345
47.577610;12.163077;484.682118;104.919000;28.907171;935.933408;8.584082;-0.145934;0.003206;17.624235;151.287878;1.000000;28.800124;0.000000;0.000000;22.858490;3.923980;2.516447;0.000000;239.054961
47.577604;12.162916;484.759005;106.269000;28.446833;948.028608;8.712216;-0.147717;0.004756;19.420689;169.197244;1.000000;28.800847;0.000000;0.000000;23.581721;3.923956;3.732338;0.000000;242.623327
47.577639;12.162824;484.809368;107.098000;28.401897;955.951381;8.366248;-0.130682;0.006305;20.166732;168.719875;1.000000;28.799379;0.000000;0.000000;21.749120;3.923922;4.948219;0.000000;232.988565
47.577644;12.162772;484.834414;107.529000;29.406263;959.891379;7.971766;-0.129684;0.007854;19.394140;154.605547;1.000000;28.798523;0.000000;0.000000;19.680856;3.923879;6.164086;0.000000;222.002794
47.577716;12.162643;484.914249;109.046000;29.678120;972.450426;7.523586;-0.109374;0.009298;19.984921;150.358272;1.000000;28.803132;0.000000;0.000000;17.514206;3.923830;7.296806;0.000000;209.521590
47.577805;12.162556;484.989605;110.465000;28.963995;984.304778;7.134938;-0.107796;0.010557;19.373332;138.227522;1.000000;28.809340;0.000000;0.000000;15.788559;3.923781;8.284702;0.000000;198.698271
47.579192;12.162141;486.687996;140.876000;29.501766;1141.642310;6.695222;-0.106650;0.011715;18.460382;123.596361;0.999021;28.834326;0.241558;1.477015;13.874946;3.923731;9.193724;2.215523;186.452796
47.579552;12.162047;487.627907;149.805000;29.180818;1182.288695;6.214663;-0.105645;0.012873;17.540801;109.010169;0.998748;28.864513;0.218092;1.403439;11.965981;3.923675;10.102734;2.105159;173.069877
47.579700;12.162029;488.009735;153.577000;28.677440;1198.800836;5.648073;-0.106045;0.014032;16.351326;92.353487;0.998641;28.870621;0.189516;1.308270;9.899599;3.923614;11.011731;1.962404;157.291128
47.579825;12.162030;488.331150;156.720000;29.180698;1212.700404;5.116266;-0.109271;0.014905;14.988493;76.685123;0.998559;28.867686;0.159242;1.199229;8.109293;3.923564;11.697308;1.798844;142.481030
47.579999;12.162057;488.780998;161.424000;29.769018;1232.154025;4.764165;-0.109555;0.015646;14.455065;68.866319;0.998440;28.875187;0.148109;1.156550;7.017503;3.923520;12.278476;1.734825;132.675493
47.580225;12.162166;489.392089;167.786000;28.982087;1258.580595;4.445612;-0.105656;0.015924;14.093174;62.652781;0.998284;28.903799;0.140786;1.127595;6.125900;3.923503;12.496254;1.691392;123.804215
47.580368;12.162281;489.810400;172.435000;29.782322;1276.670448;4.464965;-0.106659;0.016178;14.249205;63.622199;0.998168;28.905753;0.143920;1.140079;6.162719;3.923487;12.695759;1.710118;124.343171
47.580844;12.162769;491.162092;189.266000;27.690127;1341.023063;4.502784;-0.083869;0.016432;16.419319;73.932648;0.997687;28.980164;0.191096;1.313710;6.310125;3.923470;12.895265;1.970565;125.396381
47.581041;12.162881;491.626597;194.197000;29.410951;1364.484061;4.542016;-0.035703;0.016686;20.545673;93.318771;0.997510;28.948653;0.299214;1.643859;6.383688;3.923454;13.094766;2.465789;126.488935
47.581342;12.162941;492.295227;200.731000;29.043524;1398.254939;4.582698;-0.019676;0.016271;21.624135;99.096890;0.997264;28.964189;0.331450;1.730147;6.505937;3.923481;12.768824;2.595221;127.621890
47.581766;12.162876;493.233662;209.562000;28.850496;1445.652994;4.685114;0.006631;0.015762;23.626790;110.694216;0.996900;28.968391;0.395685;1.890379;6.803562;3.923513;12.369205;2.835569;130.474037
47.582185;12.162777;494.167754;219.131000;29.045880;1492.831683;4.788573;0.041756;0.015030;26.161448;125.276016;0.996464;28.963679;0.485137;2.093177;7.101967;3.923557;11.795476;3.139766;133.355228
47.582384;12.162722;494.485210;223.850000;28.006216;1515.340719;4.967290;0.060597;0.013683;27.177615;134.999106;0.996240;28.966113;0.523556;2.174481;7.668063;3.923633;10.738125;3.261721;138.332253
47.582828;12.162614;495.057666;234.210000;28.890164;1565.371388;5.256755;0.083198;0.012336;28.822375;151.512170;0.995720;28.917610;0.588844;2.306078;8.562082;3.923701;9.680758;3.459117;146.393451
47.582941;12.162586;495.203431;236.679000;29.178556;1578.110709;5.497967;0.102436;0.010988;30.098785;165.482141;0.995590;28.917588;0.642153;2.408204;9.356774;3.923763;8.623370;3.612306;153.110884
47.583138;12.162537;495.457578;240.960000;29.738947;1600.322269;5.818379;0.116560;0.009641;31.274030;181.964170;0.995357;28.923768;0.693280;2.502235;10.459439;3.923818;7.565962;3.753353;162.033919
47.583551;12.162435;495.990280;249.159000;28.740865;1646.878636;6.133810;0.120917;0.008293;31.767737;194.857260;0.994903;28.958359;0.715341;2.541737;11.661936;3.923865;6.508547;3.812605;170.818228
47.583938;12.162349;496.488162;255.636000;28.595753;1690.391802;6.445068;0.124334;0.006946;32.202686;207.548492;0.994539;28.952268;0.735064;2.576537;12.880949;3.923905;5.451119;3.864805;179.486332
47.584637;12.162242;496.335728;266.534000;28.749121;1768.530258;6.718540;0.131692;0.005704;32.926501;221.218002;0.993914;28.934516;0.768479;2.634449;13.990393;3.923936;4.476810;3.951674;187.102154
47.584728;12.162257;496.296749;267.750000;29.457701;1778.711345;7.025295;0.135415;0.004523;33.568297;235.827187;0.993914;28.933389;0.000000;0.000000;15.261357;3.923960;3.549779;0.000000;195.644865
47.584757;12.162299;496.279490;268.279000;29.164376;1783.219239;7.389260;0.138015;0.003342;34.487993;254.840756;0.993914;28.934776;0.000000;0.000000;16.900052;3.923978;2.622744;0.000000;205.780801
47.584840;12.162334;496.242754;269.472000;28.735120;1792.814473;7.774619;0.138188;0.002096;35.359575;274.907218;0.993914;28.936145;0.000000;0.000000;18.735416;3.923991;1.645159;0.000000;216.512514
47.584906;12.162298;496.212816;270.514000;29.256634;1800.634261;8.089095;0.138425;0.000827;35.894055;290.350419;0.993914;28.935098;0.000000;0.000000;20.246826;3.923999;0.649192;0.000000;225.270246
47.584949;12.162215;496.182764;271.508000;29.048539;1808.483647;8.303359;0.132643;-0.000157;35.760501;296.932283;0.993914;28.936696;0.000000;0.000000;21.348396;3.924000;-0.123347;0.000000;231.237210
47.585014;12.162159;496.150759;272.458000;29.484322;1816.843040;8.500609;0.134772;-0.001009;36.256841;308.205235;0.993914;28.937227;0.000000;0.000000;22.342592;3.923998;-0.791472;0.000000;236.730355
47.585067;12.162115;496.124900;273.205000;28.648973;1823.597408;8.528303;0.124165;-0.001860;34.948347;298.050091;0.993914;28.939271;0.000000;0.000000;22.550722;3.923993;-1.459600;0.000000;237.501587
47.585162;12.162097;496.084128;274.412000;28.836169;1834.246841;8.615803;0.113448;-0.002711;33.873767;291.849699;0.993914;28.937519;0.000000;0.000000;23.001680;3.923986;-2.127723;0.000000;239.938343
47.585243;12.162087;496.049525;275.432000;28.803946;1843.284803;8.768200;0.095917;-0.003562;32.626692;286.077364;0.993914;28.937002;0.000000;0.000000;23.825230;3.923975;-2.795842;0.000000;244.182398
47.585482;12.162068;495.947633;278.343000;28.268243;1869.898568;9.008114;0.078569;-0.004414;31.937390;287.695652;0.993914;28.935065;0.000000;0.000000;25.191871;3.923962;-3.463963;0.000000;250.863672
47.585574;12.162065;495.908458;279.526000;29.148060;1880.130975;9.077001;0.068665;-0.004596;31.314875;284.245158;0.993914;28.931121;0.000000;0.000000;25.504316;3.923959;-3.606568;0.000000;252.782085
47.586244;12.162076;495.527240;287.455000;29.130528;1954.636143;9.196289;0.049205;-0.004683;30.366669;279.260675;0.993914;28.939722;0.000000;0.000000;26.181781;3.923957;-3.675490;0.000000;256.104095
47.586420;12.162091;495.417758;289.504000;29.002557;1974.238758;9.228191;0.004366;-0.004771;26.904042;248.275629;0.993914;28.941676;0.000000;0.000000;26.375254;3.923955;-3.744413;0.000000;256.992503
47.586580;12.162106;495.318195;291.304000;28.882706;1992.065478;9.088196;-0.026637;-0.004524;23.834479;216.612424;0.993914;28.942224;0.000000;0.000000;25.591539;3.923960;-3.550046;0.000000;253.093848
47.586696;12.162118;495.245980;292.810000;28.292315;2004.995449;9.194382;-0.048564;-0.002906;24.003183;220.694428;0.993914;28.941776;0.000000;0.000000;26.244578;3.923983;-2.280243;0.000000;256.050970
47.586778;12.162122;495.195027;293.723000;28.789677;2014.118366;9.089910;-0.076660;-0.001287;22.390215;203.525050;0.993914;28.938811;0.000000;0.000000;25.609461;3.923997;-1.010425;0.000000;253.141588
47.586944;12.162143;495.091561;295.702000;28.828643;2032.643794;8.813827;-0.105017;0.000331;19.856668;175.013229;0.993914;28.937336;0.000000;0.000000;24.074627;3.924000;0.259393;0.000000;245.453029
47.587019;12.162153;495.044796;296.830000;28.598861;2041.017068;8.461719;-0.111184;0.001949;18.765035;158.784451;0.993914;28.936723;0.000000;0.000000;22.206535;3.923993;1.529206;0.000000;235.647314
47.587072;12.162161;495.011711;297.427000;28.914357;2046.940861;8.283278;-0.117994;0.003567;18.541190;153.581824;0.993914;28.935714;0.000000;0.000000;21.257683;3.923975;2.799019;0.000000;230.677971
47.587213;12.162229;494.919629;299.463000;29.197025;2063.427920;7.931063;-0.132582;0.005185;16.856524;133.690142;0.993914;28.935497;0.000000;0.000000;19.470307;3.923947;4.068825;0.000000;220.869257
47.587342;12.162268;494.837868;301.949000;29.938093;2078.067233;7.590676;-0.143098;0.006803;15.606151;118.461240;0.993914;28.938748;0.000000;0.000000;17.791479;3.923909;5.338618;0.000000;211.389959
47.587462;12.162351;494.755633;304.455000;29.082289;2092.791148;7.067502;-0.147677;0.008421;14.185455;100.255731;0.993914;28.951269;0.000000;0.000000;15.467329;3.923861;6.608396;0.000000;196.820275
47.587535;12.162402;494.765726;305.608000;29.123775;2101.764377;6.725017;-0.149840;0.010103;13.867922;93.262007;0.993886;28.952056;0.136321;1.109572;14.002644;3.923800;7.928701;1.664359;187.282530
47.587600;12.162368;494.984460;306.809000;28.957777;2109.428656;6.560792;-0.152873;0.011809;14.295328;93.788677;0.993856;28.953122;0.144853;1.143769;13.334079;3.923726;9.267361;1.715654;182.709097
47.587634;12.162278;495.205253;308.302000;28.035614;2117.165044;6.043672;-0.150008;0.013515;13.878319;83.876014;0.993820;28.953198;0.136526;1.110404;11.349284;3.923642;10.605994;1.665606;168.308018
47.587631;12.162222;495.325491;309.187000;28.981743;2121.378087;5.725513;-0.154327;0.016218;14.458639;82.783125;0.993797;28.949164;0.148182;1.156836;10.153764;3.923484;12.727543;1.735254;159.447713
47.587716;12.162106;495.692104;311.351000;29.025115;2134.223921;5.538839;-0.149643;0.019101;16.442244;91.070947;0.993735;28.949599;0.191630;1.315544;9.500673;3.923284;14.989710;1.973316;154.249108
47.587877;12.162030;496.228299;314.601000;30.226621;2153.011743;5.331803;-0.143176;0.021984;18.488996;98.579686;0.993631;28.950984;0.242308;1.479305;8.768265;3.923052;17.251749;2.218957;148.483431
47.588016;12.162001;496.673753;317.886000;28.898820;2168.620107;4.864157;-0.127802;0.024867;20.541568;99.917406;0.993513;28.972132;0.299094;1.643531;7.329298;3.922787;19.513645;2.465296;135.460122
47.588129;12.161981;497.034898;320.460000;29.145774;2181.274342;4.534920;-0.112423;0.027750;23.069230;104.617123;0.993410;28.971383;0.377231;1.845769;6.365211;3.922489;21.775375;2.768654;126.291338
47.588350;12.161958;497.737955;326.585000;28.977644;2205.908884;4.330724;-0.103787;0.030710;25.524240;110.538434;0.993137;28.977290;0.461792;2.042194;5.807637;3.922150;24.097425;3.063292;120.604744
47.588449;12.161647;498.474016;333.363000;28.410661;2231.699867;4.139392;-0.097066;0.033767;27.967006;115.766408;0.992807;28.978053;0.554412;2.237640;5.315316;3.921763;26.495201;3.356460;115.276418
47.588510;12.161375;499.087527;340.284000;29.566411;2253.196793;3.827361;-0.087099;0.036824;30.372661;116.247127;0.992440;28.959324;0.653893;2.430117;4.526489;3.921340;28.892733;3.645175;106.586765
47.588803;12.161017;500.292385;353.950000;29.370967;2295.414031;3.547682;-0.072751;0.039545;33.018842;117.140360;0.991654;29.002918;0.772795;2.641838;3.891077;3.920932;31.026907;3.962756;98.798104
47.589003;12.160747;501.751833;363.529000;29.390516;2325.490255;3.395574;-0.066245;0.040896;34.271194;116.370360;0.991081;29.022141;0.832529;2.742038;3.563712;3.920719;32.086336;4.113057;94.562086
47.589182;12.160466;503.262661;373.710000;28.540306;2354.477442;3.184377;-0.049640;0.042247;36.237444;115.393679;0.990438;29.042788;0.930799;2.899358;3.142452;3.920499;33.145700;4.349037;88.680546
47.589340;12.160138;504.838161;384.445000;29.696397;2384.705445;3.075217;-0.031732;0.043913;38.752325;119.171821;0.989713;29.018103;1.064477;3.100574;2.918961;3.920217;34.451736;4.650860;85.640601
47.589528;12.159644;507.055273;398.700000;28.294074;2427.243575;3.008575;-0.027471;0.045797;40.456859;121.717503;0.988708;29.069756;1.160179;3.236953;2.806070;3.919886;35.928610;4.855430;83.784709
47.589543;12.159592;507.276337;400.013000;29.288429;2431.484982;3.019975;-0.024783;0.047680;42.160227;127.322850;0.988611;29.064994;1.259930;3.373240;2.818006;3.919540;37.405353;5.059860;84.102190
47.589897;12.158037;513.881678;443.904000;30.090228;2554.564488;3.007887;-0.017947;0.049564;44.151288;132.802073;0.985233;29.126157;1.381743;3.532545;2.785890;3.919181;38.881967;5.298817;83.765537
47.590012;12.157579;515.919772;456.411000;28.499732;2591.214630;2.976661;-0.011664;0.051448;46.086185;137.182946;0.984229;29.190211;1.505505;3.687356;2.742063;3.918808;40.358443;5.531033;82.895941
47.590067;12.157445;516.573949;460.159000;28.711851;2602.978406;2.941334;-0.010046;0.053332;47.624804;140.080478;0.983918;29.178477;1.607708;3.810461;2.675273;3.918421;41.834775;5.715691;81.912147
47.590181;12.157261;517.615927;465.978000;29.044826;2621.715851;2.882670;-0.008738;0.055215;49.096374;141.528639;0.983420;29.166889;1.708597;3.928201;2.566469;3.918020;43.310962;5.892301;80.278419
47.590424;12.156992;519.491090;477.338000;28.743262;2655.436080;2.807526;-0.005388;0.056918;50.568412;141.972149;0.982418;29.164074;1.812589;4.045979;2.436294;3.917645;44.645498;6.068968;78.185774
47.590527;12.156822;520.444112;483.399000;28.219668;2672.573864;2.721028;-0.003835;0.058578;51.848052;141.079999;0.981870;29.153631;1.905485;4.148363;2.292199;3.917270;45.945352;6.222544;75.776911
47.590830;12.156050;524.592101;510.258000;29.029281;2739.558058;2.684828;-0.002326;0.059239;52.418990;140.735967;0.979416;29.038667;1.947682;4.194043;2.224528;3.917117;46.463431;6.291065;74.768790
47.591028;12.155638;527.107561;527.277000;28.463848;2777.496652;2.667083;-0.001156;0.059721;52.864216;140.993257;0.977848;29.044611;1.980908;4.229666;2.198671;3.917004;46.841009;6.344499;74.274621
47.591105;12.155546;527.836620;532.202000;29.231796;2788.492451;2.618106;-0.000083;0.060203;53.241942;139.393031;0.977391;29.032289;2.009317;4.259888;2.113096;3.916891;47.218577;6.389832;72.910667
47.591254;12.155444;529.046562;539.917000;28.535288;2806.741001;2.574688;0.000153;0.060390;53.342540;137.340392;0.976673;29.043097;2.016917;4.267937;2.048012;3.916847;47.365441;6.401905;71.701541
47.591490;12.155384;530.811889;550.819000;29.769967;2833.365952;2.550123;0.001495;0.060376;53.391323;136.154435;0.975659;29.019822;2.020608;4.271840;2.000505;3.916850;47.354384;6.407760;71.017439
47.592001;12.155454;534.595335;571.547000;28.603373;2890.428525;2.529975;0.001502;0.060285;53.295664;134.836715;0.973733;29.105914;2.013374;4.264186;1.975734;3.916872;47.282909;6.396279;70.456357
47.592059;12.155463;535.025282;573.995000;28.833969;2896.913049;2.524880;0.002586;0.060097;53.225589;134.388238;0.973506;29.100746;2.008083;4.258579;1.966181;3.916916;47.135590;6.387869;70.314466
47.592199;12.155493;536.011125;579.641000;29.401759;2912.642057;2.648684;0.003206;0.059909;53.321125;141.230822;0.972981;29.095490;2.015298;4.266223;2.159409;3.916960;46.988269;6.399335;73.762237
47.592320;12.155552;536.886298;584.843000;28.379568;2926.805437;2.703821;0.003463;0.059721;53.292645;144.093797;0.972498;29.105551;2.013146;4.263945;2.257640;3.917004;46.840945;6.395917;75.297734
47.592449;12.155696;537.995726;591.680000;29.108730;2944.759912;2.801531;0.003954;0.059533;53.344610;149.446554;0.971862;29.083491;2.017074;4.268102;2.417590;3.917048;46.693620;6.402153;78.018798
47.593149;12.157124;546.175925;645.870000;29.648571;3077.144418;2.945674;0.004349;0.059345;53.476656;157.524773;0.966811;29.112299;2.027072;4.278667;2.665383;3.917092;46.546293;6.418001;82.032985
47.593263;12.157284;547.254431;650.904000;28.191258;3094.598453;3.002524;0.003679;0.058842;53.146242;159.572873;0.966344;29.127813;2.002100;4.252231;2.782290;3.917209;46.152429;6.378346;83.616195
47.593376;12.157342;547.997453;655.680000;29.087317;3107.894943;3.002717;0.003558;0.058556;52.904927;158.858544;0.965904;29.107343;1.983960;4.232923;2.774151;3.917275;45.928850;6.349385;83.621578
47.593435;12.157337;548.338087;657.646000;29.124941;3114.466149;3.072547;0.003610;0.058420;52.932208;162.636699;0.965723;29.107927;1.986007;4.235106;2.904199;3.917306;45.821868;6.352659;85.566237
47.593532;12.157269;548.956535;660.718000;29.385911;3126.396687;3.072135;0.003586;0.058283;52.819789;162.269499;0.965440;29.109403;1.977580;4.226111;2.900700;3.917337;45.714882;6.339167;85.554751
47.593564;12.157214;549.238901;662.358000;28.376525;3131.843828;3.103609;0.003285;0.058147;52.758327;163.741206;0.965289;29.112318;1.972980;4.221194;2.970250;3.917368;45.607895;6.331791;86.431264
47.593607;12.157027;550.006901;667.947000;28.334772;3146.659372;3.120212;0.002424;0.058010;52.614460;164.168288;0.964776;29.093950;1.962235;4.209683;3.002254;3.917399;45.500907;6.314524;86.893651
47.593566;12.156710;551.261598;674.894000;29.255971;3170.863857;3.085898;0.002207;0.058642;53.017046;163.605193;0.964134;29.070348;1.992378;4.241894;2.927196;3.917255;45.996042;6.362841;85.938042
47.593472;12.156405;552.565135;684.144000;29.143492;3196.010493;3.115586;0.000459;0.060132;54.101608;168.558195;0.963262;29.082771;2.074727;4.328670;2.984432;3.916908;47.163515;6.493004;86.764806
47.593245;12.155909;554.895246;699.429000;29.120246;3240.960878;3.017954;-0.000353;0.061667;55.053472;166.148871;0.961795;29.093979;2.148375;4.404828;2.799751;3.916541;48.365430;6.607242;84.045909
47.593112;12.155557;556.463672;711.026000;29.168224;3271.217510;2.846999;-0.001028;0.063201;55.891860;159.124090;0.960665;29.100638;2.214307;4.471908;2.490681;3.916166;49.567235;6.707862;79.285044
47.592718;12.154169;563.304136;747.174000;28.654988;3384.146972;2.721998;-0.001115;0.064473;56.668454;154.251396;0.957095;29.129310;2.276268;4.534043;2.278767;3.915847;50.563035;6.801064;75.803915
47.592675;12.153917;564.543119;753.501000;29.111127;3403.639825;2.665695;-0.001488;0.065626;57.444510;153.129537;0.956461;29.117265;2.339040;4.596135;2.181849;3.915553;51.466111;6.894203;74.235961
47.592683;12.153174;568.085003;777.052000;29.141536;3459.364121;2.521584;-0.001394;0.066459;57.873610;145.933146;0.954085;29.127725;2.374115;4.630468;1.951291;3.915337;52.118495;6.945701;70.222658
47.592701;12.152921;569.297593;785.827000;28.637824;3478.441743;2.449039;-0.003012;0.066834;57.930116;141.873126;0.953199;29.132505;2.378754;4.634989;1.843435;3.915239;52.412396;6.952483;68.202397
47.592753;12.152790;570.022121;791.330000;29.927887;3489.840712;2.348882;-0.002608;0.067209;58.101132;136.472694;0.952642;29.121528;2.392819;4.648672;1.688373;3.915141;52.706289;6.973007;65.413150
47.592919;12.152639;571.733067;801.702000;29.231916;3511.495502;2.282315;-0.003014;0.067585;58.271460;132.993837;0.951588;29.168338;2.406869;4.662299;1.597373;3.915042;53.000172;6.993449;63.559360
47.593040;12.152606;573.000727;808.398000;28.399348;3525.175770;2.195117;-0.002177;0.067960;58.516323;128.450174;0.950905;29.173717;2.427139;4.681891;1.481501;3.914942;53.294049;7.022836;61.131009
47.593275;12.152649;575.440462;821.608000;29.323277;3551.504777;2.120458;-0.000607;0.068335;58.832018;124.750848;0.949550;29.129052;2.453399;4.707150;1.377812;3.914842;53.587922;7.060725;59.051871
47.594114;12.153207;584.914976;874.333000;28.507659;3653.751355;2.162555;0.000171;0.068759;59.283581;128.203975;0.944102;29.206524;2.491205;4.743279;1.435301;3.914728;53.919910;7.114919;60.224189
47.595281;12.154186;597.940008;951.052000;29.388542;3802.842350;2.232868;0.000625;0.069239;59.783299;133.488209;0.936107;28.977315;2.533381;4.783262;1.523311;3.914598;54.295359;7.174893;62.182321
47.595692;12.154464;602.208600;973.356000;29.574298;3853.073277;2.318548;0.001193;0.069719;60.321306;139.857846;0.933762;29.034680;2.579183;4.826308;1.640609;3.914467;54.670795;7.239462;64.568396
47.596465;12.154852;608.797716;1012.230000;28.584659;3943.817410;2.392909;0.000757;0.069763;60.432247;144.608874;0.929667;29.159692;2.588679;4.835184;1.751876;3.914455;54.705358;7.252776;66.639250
